,index,URL,Date,Tweet,ID,Username,Replies,Reetweets,Likes,Quotes,conversationId,Language,Links,Media,Retweeted Tweet,Bookmarks
1310,12864,https://twitter.com/NurbaniAisyah/status/1656844681366638592,2023-05-12 02:12:09+00:00,@bankbsi_id Kok ga bisa top up y?,1656844681366638592,NurbaniAisyah,1,0,0,1,1656632873045327873,in,,,,0
1311,9085,https://twitter.com/kriegsmarineAAA/status/1657290282101276675,2023-05-13 07:42:48+00:00,"@PartaiSocmed BSI  takut kena bank RUN pada tarik duit karena takut sementara aset gak liquid...

Saran sih klo bank kena masalah security gini uda Red Flag.",1657290282101276675,kriegsmarineAAA,6,19,63,2,1657267647460028417,in,,,,3
1312,15123,https://twitter.com/satriyotutuko/status/1656554150057099264,2023-05-11 06:57:41+00:00,"Sampai saat ini, sistem @bankbsi_id masih error, nasabah tidak bisa bertransaksi. Alangkah baiknya Dirut Bank Syariah Indonesia mundur beserta menteri BUMN.",1656554150057099264,satriyotutuko,4,1,0,1,1656554150057099264,in,,,,0
1313,17726,https://twitter.com/benz_rafly/status/1656437397385773056,2023-05-10 23:13:45+00:00,"WOIII...
GIMANA NIH??!!!!!
JAWAB DONG @bankbsi_id !!!!",1656437397385773056,benz_rafly,5,0,1,1,1656437397385773056,in,,,,0
1314,4138,https://twitter.com/ejab9584/status/1657919351767597056,2023-05-15 01:22:30+00:00,"@setyoriy @bankbsi_id BSI sudah bisa kak, kalo mau transfer pake online yg adminya 6500",1657919351767597056,ejab9584,0,0,0,0,1657346196548239360,in,,,,0
1315,11874,https://twitter.com/closoed/status/1656938019243560961,2023-05-12 08:23:02+00:00,"@deanydani @seon__holic @bankbsi_id bener, tapi hari ini dari pagi tadi aman gak error lg deh",1656938019243560961,closoed,0,0,0,0,1656422373971865601,in,,,,0
1316,23643,https://twitter.com/haysilvvv/status/1655897441684836354,2023-05-09 11:28:09+00:00,"@26gagx @bankbsi_id Coba deh kak dibuka lagi, soalnya punyaku udah bisa",1655897441684836354,haysilvvv,1,0,0,0,1655896663066841088,in,,,,0
1317,18251,https://twitter.com/rzqaml/status/1656321755835961344,2023-05-10 15:34:14+00:00,@bankbsi_id halo kak apa sistem masih bermasalah kok saya mau cek saldo gak bisa ya? https://t.co/tbZtZuFsc8,1656321755835961344,rzqaml,0,0,0,0,1656321755835961344,in,,https://pbs.twimg.com/media/Fvxv27xaYAEwfpR?format=jpg&name=orig,,0
1318,19190,https://twitter.com/saadah_umfa/status/1656278932612845570,2023-05-10 12:44:04+00:00,@bankbsi_id @brsenang321 Masih ttep sama sudah melakukan tips2 nya gak ada ngepek https://t.co/MEyoRdIInp,1656278932612845570,saadah_umfa,4,0,0,2,1655494473563127810,in,,https://pbs.twimg.com/media/FvxI6LXaUAAQVc0?format=jpg&name=orig,,0
1319,17929,https://twitter.com/TrhieLestari/status/1656396576196280327,2023-05-10 20:31:32+00:00,@bankbsi_id Masih blm bisa transaksi apa pun. Dari kmrn masih gini trs. 🥲 https://t.co/g6jvHezHE4,1656396576196280327,TrhieLestari,0,0,0,0,1656222882425614338,in,,https://pbs.twimg.com/media/Fvyz55RakAA_POk?format=jpg&name=orig,,0
1320,6852,https://twitter.com/usernemm99/status/1657434104089165826,2023-05-13 17:14:18+00:00,"@RochmatPurwanto @bankbsi_id @bank_indonesia Biar no hpnya tau tpi simnya ga punya No hp tetep bisa di jebol kalo buat dapetin kode otpnya kalo..
klik link, hp diinstall backdor.",1657434104089165826,usernemm99,0,0,0,0,1657217322447425538,in,,,,0
1321,14104,https://twitter.com/iqbalarauf/status/1656622903658708993,2023-05-11 11:30:53+00:00,"Terlepas dari itu, saya punya pertanyaan

Apakah alternatif bank syariah lain di sana belum ada? Atau ""keramaian ini"" terjadi karena mayoritas nasabah BSI?",1656622903658708993,iqbalarauf,1,0,0,0,1656622903658708993,in,,,,1
1322,7025,https://twitter.com/diditrudiansyah/status/1657415441588031488,2023-05-13 16:00:09+00:00,"@philipdj @secgron @bankbsi_id Apanya yg mau dikuras orang servernya dimatiin 😂 kan lg dibenerin sm IT-nya,
Cabang BSI aja gak bisa connect ke server (msh offline)",1657415441588031488,diditrudiansyah,1,1,2,0,1657192354829451264,in,,,,0
1323,9851,https://twitter.com/sadgirlll09/status/1657252028194885632,2023-05-13 05:10:48+00:00,"@putraesaaa @RochmatPurwanto @drnewstwit @bankbsi_id untung duit di rekening we 0 rupiah 😭😭 klo ada yg tf buat byar pinjol doangg,",1657252028194885632,sadgirlll09,0,0,0,0,1657217015122362368,in,,,,0
1324,5212,https://twitter.com/nunanonaa/status/1657619680675389441,2023-05-14 05:31:43+00:00,"@thoriqMTF @almeerabz @bankbsi_id Gaji tanggal 5, belum sempat dinikmati. Kasihan",1657619680675389441,nunanonaa,0,0,0,0,1656907435725189122,in,,,,0
1325,8443,https://twitter.com/rozaynmalk/status/1657337420571082752,2023-05-13 10:50:07+00:00,@RochmatPurwanto @bankbsi_id BSI rungkad,1657337420571082752,rozaynmalk,0,0,0,0,1657217015122362368,in,,,,0
1326,7788,https://twitter.com/agoengnasrulloh/status/1657376499933282307,2023-05-13 13:25:24+00:00,@skincaregasm @tryingtochill20 @ratnapsariiii @RochmatPurwanto @bankbsi_id @bank_indonesia Emas digital ? Sama aja gk tentu aman,1657376499933282307,agoengnasrulloh,1,0,0,0,1657217322447425538,in,,,,0
1327,17043,https://twitter.com/DKundiarti/status/1656475416553721862,2023-05-11 01:44:49+00:00,"@levinaardia @bankbsi_id Kemaren dah bisa, hari ini mobile bankingnya down lagi...payaaaahh",1656475416553721862,DKundiarti,1,0,0,0,1656473586033635328,in,,,,0
1328,6966,https://twitter.com/TuaJalanJalan/status/1657422762816970754,2023-05-13 16:29:14+00:00,@MrFourty_Four @laadosilasol @RochmatPurwanto @bankbsi_id Kompetitor pala lo bau menyan,1657422762816970754,TuaJalanJalan,0,0,0,0,1657217015122362368,in,,,,0
1329,5382,https://twitter.com/iqbal_lzrd/status/1657602664111411200,2023-05-14 04:24:06+00:00,"@bankbsi_id @farizdaniswara Dear BSI itu banyak akun akun penipu coba kloning akun dirimu dengan nyamber tweet tweet orang. Kasih tau kalo verified yg centang, kasian kalo malah ada yg ketipu",1657602664111411200,iqbal_lzrd,2,0,0,0,1656915122768711680,in,,,,0
1330,14582,https://twitter.com/Aldy_ramadhaan/status/1656586628607930368,2023-05-11 09:06:44+00:00,@bankbsi_id saya top up dana dan gagal trus saldo udh kepotong gimananya cara kerja kalian dr transaksi aja gagal kok bisa kopotong saldonya,1656586628607930368,Aldy_ramadhaan,3,0,0,2,1656586628607930368,in,,,,0
1331,20493,https://twitter.com/Diskawahyudi3/status/1656226693491859459,2023-05-10 09:16:29+00:00,"@bankbsi_id yg bls b0t anj1ng l, admin nya resign aja",1656226693491859459,Diskawahyudi3,0,0,0,0,1655777758180708355,in,,,,0
1332,13010,https://twitter.com/Rusdi4Rusdi/status/1656827675884032000,2023-05-12 01:04:34+00:00,@bankbsi_id Ga bisa juga,1656827675884032000,Rusdi4Rusdi,6,0,1,0,1656632873045327873,in,,,,0
1333,10181,https://twitter.com/juraganmuda_ID/status/1657235242820980736,2023-05-13 04:04:06+00:00,"@RochmatPurwanto @bankbsi_id Cerita kronologis dong. Apa garagara penipuan, phising, dll. Deskripsinya juga kenapa nggak ditampilin? 🤔",1657235242820980736,juraganmuda_ID,3,1,35,0,1657217015122362368,in,,,,0
1334,16320,https://twitter.com/Matchaakah/status/1656503467022888961,2023-05-11 03:36:17+00:00,Ternyata hampir seminggu belum ada kejelasan kapan baiknya @bankbsi_id 🫠,1656503467022888961,Matchaakah,0,0,0,0,1656503467022888961,in,,,,0
1335,4869,https://twitter.com/fotbidden/status/1657682944113389569,2023-05-14 09:43:06+00:00,@daehoneyh @bankbsi_id tadi udh coba ke atm belum kak? soalnya saya udh tarik tunai bisa,1657682944113389569,fotbidden,1,0,0,0,1656869834557378560,in,,,,0
1336,3867,https://twitter.com/Mowiii0/status/1657959541307494401,2023-05-15 04:02:12+00:00,"@setyoriy @bankbsi_id Aku kemarin jam 8 pagi juga ginii kak, tapi pas cek saldo malam udah balik lagi saldonya",1657959541307494401,Mowiii0,1,1,0,0,1657346196548239360,in,,,,0
1337,24244,https://twitter.com/kepolukekdoraaa/status/1655868329947721730,2023-05-09 09:32:29+00:00,"@bebziye @chickatsuuz @bankbsi_id @ariarma Mjb kak, baru bisa buat cek saldo, selain itu ga bisa. Kalau buat TF cuma masuk tf trus keluar lagi",1655868329947721730,kepolukekdoraaa,2,0,0,0,1655807602104872960,in,,,,0
1338,19659,https://twitter.com/azzakiasofia/status/1656261534123966464,2023-05-10 11:34:56+00:00,@bankbsi_id Saya mau transfer dari bank lain ke bsi gak bisa2 sampai sekarang.,1656261534123966464,azzakiasofia,0,0,0,0,1655767615644778496,in,,,,0
1339,6489,https://twitter.com/ibti_fa/status/1657508025983451136,2023-05-13 22:08:03+00:00,@bankbsi_id ga bisa login mbanking nya gimana ini?,1657508025983451136,ibti_fa,8,1,0,0,1657346196548239360,in,,,,0
1340,11555,https://twitter.com/AlbertSolo2/status/1656977880197521408,2023-05-12 11:01:26+00:00,"Dirut BSI klaim layanan mereka normal,tapi faktanya buat top up gopay dan ovo belum bisa,demikian untuk transfer dana ke bank lain juga masih gagal lewat BSI mobile hingga saat ini.nasabah BSI di Aceh dan Padang,adalah yang paling berdampak karena hal ini,mereka rugi besar.",1656977880197521408,AlbertSolo2,0,1,3,0,1656977880197521408,in,,,,0
1341,8854,https://twitter.com/amdeflorist/status/1657305230999183360,2023-05-13 08:42:12+00:00,"@iksannurozi @fauzanmuhajir @RochmatPurwanto @bankbsi_id Kalo aku sih ngecek dana tabungan haji, saldo dll Alhamdulillah aman.  Cuman untuk lebih yakin sebelum menggunakan coba langsung dateng aja ke Bank nya.",1657305230999183360,amdeflorist,0,0,0,0,1657217015122362368,in,,,,0
1342,12989,https://twitter.com/blackjack346/status/1656829396089737216,2023-05-12 01:11:25+00:00,"@hdntsr @bankbsi_id jangan pake mbanking dan internet banking dulu kalo bisa, karena yg bermasalah di sisi tsb.

pake ATM sudah pulih dikit2

moga lekas pulih sistem IT BSI, ya gimana lagi :D",1656829396089737216,blackjack346,0,0,0,0,1656632873045327873,in,,,,0
1343,17773,https://twitter.com/nindy_maharani/status/1656431755686195200,2023-05-10 22:51:20+00:00,"@bankbsi_id Mau berapa hari lagi? Saya sama sekali tdk bs transaksi 🥲
Tolong nasabah diberi estimasi waktu tunggu, karena kejadian ini sudah berhari hari 😐",1656431755686195200,nindy_maharani,1,0,0,0,1656312540807430146,in,,,,0
1344,678,https://twitter.com/yoonaninaa_/status/1658664239610101760,2023-05-17 02:42:25+00:00,@bankbsi_id mbanking BSI masih eror ya? Saya mau kirim ke DANA kok ga bisa?,1658664239610101760,yoonaninaa_,6,0,0,0,1658664239610101760,in,,,,0
1345,6653,https://twitter.com/taureangurll/status/1657460199182172160,2023-05-13 18:58:00+00:00,@RochmatPurwanto @bankbsi_id permata dan BNI emg thebest dah,1657460199182172160,taureangurll,0,0,0,0,1657217015122362368,in,,,,0
1346,6324,https://twitter.com/syapash/status/1657527296834813952,2023-05-13 23:24:37+00:00,"Pagi ini saya transfer 100jt ke mandiri, dicek ke mandiri uang blm masuk tapi di saldo BSI sudah terpotong, gimana ini @bankbsi_id ,",1657527296834813952,syapash,7,0,5,0,1657527296834813952,in,,,,1
1347,12894,https://twitter.com/himatulkh/status/1656839605851942912,2023-05-12 01:51:59+00:00,@L1gyul @bankbsi_id Wah iya kak? Aku tadi malem bisa sih. Untuk cek saldo sama transfer online (bukan BI Fast&amp;SKN). Tapi untuk top up memang masih belum bisa tadi,1656839605851942912,himatulkh,0,0,0,0,1656632873045327873,in,,,,0
1348,14643,https://twitter.com/AhmadGozali/status/1656582694967590914,2023-05-11 08:51:06+00:00,"Update #BSIerror hari ke-4...
Masih belum bisa bayar Hasanah @bankbsi_id https://t.co/9PNZUyJ4sR",1656582694967590914,AhmadGozali,9,0,3,0,1656582694967590914,in,,https://pbs.twimg.com/media/Fv1dLXOaQAYOoa6?format=jpg&name=orig,,0
1349,22732,https://twitter.com/harisN0/status/1655955667663093760,2023-05-09 15:19:31+00:00,@spot_the_ball10 @masfhi_ @bankbsi_id scam kontol,1655955667663093760,harisN0,0,0,0,0,1655889285474820097,in,,,,0
1350,4642,https://twitter.com/dazekdy/status/1657719584064176128,2023-05-14 12:08:42+00:00,@bankbsi_id cek dm min,1657719584064176128,dazekdy,6,0,0,0,1657719584064176128,in,,,,0
1351,18010,https://twitter.com/kitkatgope/status/1656362270061137920,2023-05-10 18:15:13+00:00,@bankbsi_id gabisa diaksesssss nih minnn,1656362270061137920,kitkatgope,0,0,0,0,1655807602104872960,in,,,,0
1352,6769,https://twitter.com/bunny_chaaa/status/1657444237200482304,2023-05-13 17:54:34+00:00,@yuukizure @bankbsi_id Saya juga barusan ga masuk ke rek tpo dimutasi katanya berhasil dan uang saya hilang ntah kemana @bankbsi_id tolong gimana kok bisa gtu,1657444237200482304,bunny_chaaa,0,0,0,0,1657346196548239360,in,,,,0
1353,19754,https://twitter.com/cutievyyy/status/1656257793643659270,2023-05-10 11:20:04+00:00,@susantiholic @bankbsi_id sudah menghubungi CS BSI blm mbak? saya mau telepon cuma tadi kata orang-orang tanggapannya masih sama aja...,1656257793643659270,cutievyyy,2,0,0,0,1656210750745239552,in,,,,0
1354,9984,https://twitter.com/bankbank097/status/1657245199083663360,2023-05-13 04:43:40+00:00,@wiram @uqiiiiiii @secgron @bankbsi_id @erickthohir emg karena mau bagi deviden aja jadi naek walaupun ada berita miring juga setelah cum date pasti langsung arb tuh 😂,1657245199083663360,bankbank097,1,0,7,0,1657192354829451264,in,,,,0
1355,15270,https://twitter.com/yoeyye/status/1656546847035629568,2023-05-11 06:28:40+00:00,@deluvanese @bankbsi_id wajib klo bisa,1656546847035629568,yoeyye,1,0,0,0,1656515799186833412,in,,,,0
1356,11196,https://twitter.com/AlbertSolo2/status/1657042776280936449,2023-05-12 15:19:18+00:00,"BAS atau Bank Aceh Syariah,adalah bank umum milik pemprov Aceh,namun bank umum ini,belum memiliki sistem layanan sebagus dan semodern BSI yang merupakan bank umum milik pemerintah tersebut.errornya BSI tentu saja sangat merugikan perekonomian warga Aceh yang merupakan nasabah.",1657042776280936449,AlbertSolo2,0,1,1,1,1657042776280936449,in,,,,0
1357,21932,https://twitter.com/refunwd/status/1656122594754723841,2023-05-10 02:22:50+00:00,"@kang_fo3ad @bankbsi_id jika urgent, kk bisa ke kc terdekat atau ATM ka, kalau mobile masih pemulihan terbatas",1656122594754723841,refunwd,0,0,0,0,1655494473563127810,in,,,,0
1358,7775,https://twitter.com/fadslsbl/status/1657376747216834561,2023-05-13 13:26:23+00:00,"@bankbsi_id dear BSI, ini sudah hampir satu minggu loh, sampai saat ini m banking masih error belum bisa transaksi sama sekali ke e wallet, padahal cs bilang sudah pulih tapi tetep blm disarankan transaksi😭",1657376747216834561,fadslsbl,0,0,1,3,1657376747216834561,in,,,,0
1359,7724,https://twitter.com/jerrysdh/status/1657378363173117952,2023-05-13 13:32:49+00:00,"@smitty_eber @udahmamblm @morpiggg @MIDRAINMADNESS @secgron @bankbsi_id nah itu yg sering terjadi di pemerintahan, yg ""sekarang aja udah bagus ngapain di ganti"", ""kemarin kan bisa kok sekarang gak bisa""😂😂",1657378363173117952,jerrysdh,0,0,0,0,1657192354829451264,in,,,,0
1360,18606,https://twitter.com/anugrahroby/status/1656303276286148608,2023-05-10 14:20:48+00:00,"@penasinta @bankbsi_id Iya, Mbak. BSI error lagi. Tadi siang udah bisa transfer beberapa kali. Eh ini balik lagi, cek saldo aja ga bisa",1656303276286148608,anugrahroby,0,0,0,0,1656296072900407296,in,,,,0
1361,16386,https://twitter.com/_RobiDr/status/1656500769779220481,2023-05-11 03:25:34+00:00,"Ini BSI mobile eror mau sampe kapan deh ? 
Penjelasannya cuma gara2 maintenance lagi 😅 @bankbsi_id https://t.co/gTmrHDN4s7",1656500769779220481,_RobiDr,8,0,0,0,1656500769779220481,in,,https://pbs.twimg.com/media/Fv0Sq-eaYAE-ehI?format=jpg&name=orig,,0
1362,297,https://twitter.com/dfufan/status/1658764729979121666,2023-05-17 09:21:44+00:00,"@ei8style @lpkkaltim @bankbsi_id kalau gopay bisa, kalau market place saya tarik tunai dulu terus topup via alfa",1658764729979121666,dfufan,0,0,1,0,1658634424966344704,in,,,,0
1363,14658,https://twitter.com/SiangSore12/status/1656582088332804102,2023-05-11 08:48:42+00:00,@mavazkaid @bankbsi_id Mungkin bertahap ngab,1656582088332804102,SiangSore12,0,0,1,0,1656581618444926976,in,,,,0
1364,16520,https://twitter.com/Waudira/status/1656494833656287237,2023-05-11 03:01:59+00:00,@wiwin_novia @strawberii7 @jokowi @erickthohir @aniesbaswedan Di Aceh mana ada mba bank lain 🥲 cuma ada Bank Aceh dan BSI aja,1656494833656287237,Waudira,2,0,0,0,1656234269654798336,in,,,,0
1365,16536,https://twitter.com/sefvie_risti/status/1656494396500770817,2023-05-11 03:00:14+00:00,Bisa-bisanya 4 hari eror. Nyusahin anjirrr. Udah gak punya uang cash 😭 gw juga butuh tf buat fb ads 😭 @bankbsi_id https://t.co/Um8FgUNFdn,1656494396500770817,sefvie_risti,5,0,0,1,1656494396500770817,in,,https://pbs.twimg.com/media/Fv0M3_TaIAApo52?format=jpg&name=orig,,0
1366,874,https://twitter.com/barengazka/status/1658629300835454976,2023-05-17 00:23:35+00:00,"@dhani_ie @bankbsi_id Oh gitu, soalnya statement ""diblokir 50k"" itu not visible sebelumnya jadi agak kaget tiba2 muncul.",1658629300835454976,barengazka,0,0,0,0,1658569653797654528,in,,,,0
1367,11561,https://twitter.com/sayurbayam__/status/1656977234266329090,2023-05-12 10:58:52+00:00,@bankbsi_id masih blm bisa topup dana ya?,1656977234266329090,sayurbayam__,5,0,0,0,1656977234266329090,in,,,,0
1368,7973,https://twitter.com/VIPNetizen/status/1657367176247136256,2023-05-13 12:48:21+00:00,"@secgron @rayestu @bankbsi_id Karena ini bank BUMN, yang kacau ya pemerintahnya sebagai pengendali mayoritas 😂",1657367176247136256,VIPNetizen,1,0,0,0,1657192354829451264,in,,,,0
1369,13067,https://twitter.com/artif_dwi/status/1656819685277700099,2023-05-12 00:32:49+00:00,"@bankbsi_id Capek harus mengedipkan mata, buka mulut, tersenyum 24 jam",1656819685277700099,artif_dwi,1,0,0,0,1655777758180708355,in,,,,0
1370,9795,https://twitter.com/trxats/status/1657254377747550219,2023-05-13 05:20:08+00:00,@Delazas @bankbsi_id udah bisaaa kak aku udah nyobain tarik tunai jugaa,1657254377747550219,trxats,1,0,0,0,1656606201420054528,in,,,,0
1371,17478,https://twitter.com/rzd_risdha/status/1656456077989523456,2023-05-11 00:27:59+00:00,"@bankbsi_id jam 07.26 masih error belum bisa diakses..
tolong dong diperbaiki, sudah dari tgl 9 error mulu.. 🙏🏻 https://t.co/tUzwdlITXc",1656456077989523456,rzd_risdha,1,0,0,0,1655767615644778496,in,,https://pbs.twimg.com/media/FvzpvzoaYAAGjho?format=jpg&name=orig,,0
1372,21972,https://twitter.com/irwancamm/status/1656118461901459456,2023-05-10 02:06:25+00:00,@bankbsi_id sudah bisa tarik tunai belom?,1656118461901459456,irwancamm,1,0,0,0,1656118461901459456,in,,,,0
1373,8702,https://twitter.com/AndreGa78981078/status/1657317129019080709,2023-05-13 09:29:29+00:00,@OmbakBanyu2 Sebaiknya Bank Konfensional di buka lagi jadi ada persaingan yg sehat jadi tidak ada monopoli BSI di Aceh untuk menanggulangi Keresahan kekacauan pelayanan Nasabah Bank Apa bila ada ganguan Erorr Sirver pusat data di pusat Bank.,1657317129019080709,AndreGa78981078,0,0,0,0,1657303593056362500,in,,,,0
1374,15346,https://twitter.com/Mutiaanyaa/status/1656542510137884673,2023-05-11 06:11:26+00:00,Bsi kapan normal lagi ya @bankbsi_id 🙂,1656542510137884673,Mutiaanyaa,0,0,0,0,1656542510137884673,in,,,,0
1375,189,https://twitter.com/danawallet/status/1658806997553385473,2023-05-17 12:09:42+00:00,"@Gem1my1 @pepesunarb @justinsuntron @gojekindonesia @bankbsi_id Asisten Digital DANA siap bantu keluhan transaksi kamu: Buka app DANA, pilih History/Riwayat,  pilih transaksi yg mau dilaporin dan pilih CHAT.",1658806997553385473,danawallet,0,0,0,0,1657734954204434432,in,,,,0
1376,23768,https://twitter.com/z4444ra/status/1655892290181931013,2023-05-09 11:07:41+00:00,@bankbsi_id mbanking kapan bener lagi yaa,1655892290181931013,z4444ra,2,0,0,0,1655892290181931013,in,,,,0
1377,23550,https://twitter.com/lovemelikeuto_/status/1655902749706584067,2023-05-09 11:49:15+00:00,@spot_the_ball10 @cocolipet____ @bankbsi_id Kontol lu,1655902749706584067,lovemelikeuto_,0,0,0,0,1655902445514682372,in,,,,0
1378,3445,https://twitter.com/patricia_pu3/status/1658033765485260800,2023-05-15 08:57:09+00:00,"@AldoLakaru @bankbsi_id @Ayuwulan31 Saya jg kak tf 10 jt ke BCA saldo kepotong, duitnya g masuk2 😭",1658033765485260800,patricia_pu3,2,0,0,1,1655777758180708355,in,,,,0
1379,6660,https://twitter.com/lagi_hobi_baca/status/1657459339945467904,2023-05-13 18:54:35+00:00,"@bankbsi_id halo saya tadi transfer memlalui bsi mobile transaksi gagal tapi saldo sudah terpotong itu gimana yaa???
Tolong respon dong!!",1657459339945467904,lagi_hobi_baca,10,0,0,0,1657459339945467904,in,,,,0
1380,5677,https://twitter.com/samdhueradane/status/1657574388617838593,2023-05-14 02:31:45+00:00,"@mazowski7 @RochmatPurwanto @bankbsi_id Lol dia aja ga bilang kejadiannya pas bsi error, pure dia ngasi tau dia kehilangan duit sama kek kejadian yg udah di bank lain, makanya pinter dikit biar paham wkakak",1657574388617838593,samdhueradane,0,0,0,0,1657217015122362368,in,,,,0
1381,6363,https://twitter.com/KusumahDp/status/1657524731183251457,2023-05-13 23:14:25+00:00,@RochmatPurwanto @bankbsi_id Inituh korban scam dari email?,1657524731183251457,KusumahDp,0,0,0,0,1657217015122362368,in,,,,0
1382,2277,https://twitter.com/Nayanabeii/status/1658352242926428160,2023-05-16 06:02:40+00:00,"Tante w user BSI, ni skrg bingung mau pindah bank atau gimana",1658352242926428160,Nayanabeii,0,0,0,0,1658352242926428160,in,,,,0
1383,861,https://twitter.com/Saskiaferlina/status/1658633766703865856,2023-05-17 00:41:20+00:00,@diahazzahrayan1 @bankbsi_id saldo terblokir itu saldo yang mengendap kak. biar bisa ditarik sampe 0,1658633766703865856,Saskiaferlina,1,0,0,0,1658602424058417153,in,,,,0
1384,997,https://twitter.com/faizalmfi/status/1658512942982397955,2023-05-16 16:41:13+00:00,"@fachrj @bankbsi_id gue ga begitu ngerti soal PR karna gue ga punya ilmu disana tapi yg gue liat mereka ngeluarin statement soal maintenance ya itu kalimat paling aman. kalo mereka bilang ""sedang terjadi pembobolan"" apa ga bikin situasi makin chaos ? ato mungkin ada lagi yg bisa ""mengamankan"" ?",1658512942982397955,faizalmfi,1,0,0,0,1658490307472941056,in,,,,0
1385,642,https://twitter.com/satriyotutuko/status/1658670389114044416,2023-05-17 03:06:52+00:00,@erpopt @bankbsi_id Kalo tutup rekening?,1658670389114044416,satriyotutuko,1,0,0,0,1658667876675629057,in,,,,0
1386,19110,https://twitter.com/zhransaa_/status/1656282712255381504,2023-05-10 12:59:05+00:00,@bankbsi_id Baru selesai tf ternyata udh ga error' lagi,1656282712255381504,zhransaa_,0,0,0,0,1655767615644778496,in,,,,0
1387,8416,https://twitter.com/JAckBianto/status/1657339367969673217,2023-05-13 10:57:51+00:00,@inilahdotcom @bankbsi_id @secgron Kok tahu dari mana?,1657339367969673217,JAckBianto,0,0,0,0,1657339124075102209,in,,,,0
1388,13784,https://twitter.com/AkhifaDanie/status/1656646265848082432,2023-05-11 13:03:43+00:00,"@odsandy @mazzini_gsp Padahal BSI termasuk Ide Pak Jokowi untuk Merger semua Bank Nasional yang pake sistem syariah. 
Ee malah di BSI di Bully karena ada kata Syariah.. fufufu",1656646265848082432,AkhifaDanie,0,0,0,0,1656391666943807489,in,,,,0
1389,396,https://twitter.com/FrankyTts/status/1658726852662558721,2023-05-17 06:51:13+00:00,"Dana penjaminan LPS hanya akan diberikan peda nasabah bank yang telah dicabut izin usahanya oleh OJK hingga Rp 2 miliar &amp; bagi bank yang masih beroperasi secara normal seperti BSI maka tanggung jawab dana nasabah sepenuhnya berada di tangan manajemen bank
https://t.co/cmbRrBomp9.",1658726852662558721,FrankyTts,1,0,0,0,1658726852662558721,in,https://money.kompas.com/read/2023/05/16/184000826/lps--simpanan-nasabah-bsi-dijamin-tapi-,,,0
1390,9841,https://twitter.com/diraba_dilumat/status/1657252285163122688,2023-05-13 05:11:49+00:00,@__MRaZ @RochmatPurwanto @bankbsi_id moga2 utang KPR saya di @bankbsi_id jadi lunas,1657252285163122688,diraba_dilumat,3,0,5,0,1657217015122362368,in,,,,0
1391,7555,https://twitter.com/azharipermady/status/1657384422159847425,2023-05-13 13:56:53+00:00,"@nonozoofs @bankbsi_id Hah serius 7 jam? Ini kasusnya sama kaya aku tadi banget -,-",1657384422159847425,azharipermady,1,0,0,0,1657383021841088517,in,,,,0
1392,2247,https://twitter.com/Cawistrada/status/1658354037195161600,2023-05-16 06:09:47+00:00,"Bakri ,Suami , Khairunnisa, Bank BSI , LockBit
-
-
- An Offer https://t.co/mbHW0RLV8U",1658354037195161600,Cawistrada,3,0,0,0,1658354037195161600,in,,,,0
1393,17023,https://twitter.com/bajaklautKW/status/1656476229455970304,2023-05-11 01:48:03+00:00,"@bankbsi_id @wildan_alazizy Sekelas BSI di hack.. Hadeehhhh. 
Ga ada kompensasi nih? Bayarin bensin dong, gw tunggu di bsi surakarta",1656476229455970304,bajaklautKW,0,0,0,0,1656448007708233728,in,,,,0
1394,7810,https://twitter.com/nandi_sch/status/1657375628646293505,2023-05-13 13:21:57+00:00,"@RochmatPurwanto @bankbsi_id Semua transaksi di bank bisa ditelusuri, jika terbukti ada transaksi karena kelalaian bank, bank wajib mengembalikannya.",1657375628646293505,nandi_sch,0,0,0,0,1657217015122362368,in,,,,0
1395,819,https://twitter.com/urpathfinder/status/1658639365567045632,2023-05-17 01:03:35+00:00,@Hamsjett @0xdermawan @bankbsi_id Yoi memang,1658639365567045632,urpathfinder,0,0,0,0,1658285791486046208,in,,,,0
1396,831,https://twitter.com/oksihen/status/1658637760608227328,2023-05-17 00:57:12+00:00,"@Syieh94 @bankbsi_id saldo mengendap kak itu, biar bisa ditarik sampe 0. bisa dipake untuk tutup rekening",1658637760608227328,oksihen,0,0,0,0,1658570297048698880,in,,,,0
1397,5355,https://twitter.com/girayfe/status/1657604699519094786,2023-05-14 04:32:11+00:00,@hanum_oktavia @Dediirawan_95 @gulrsshppy @amna_nanda @bankbsi_id akun palsu nih kak @hanum_oktavia hati hati penipuann,1657604699519094786,girayfe,0,0,0,0,1655777758180708355,in,,,,0
1398,10776,https://twitter.com/du2kpalingdepan/status/1657207376779563008,2023-05-13 02:13:22+00:00,"@secgron @bankbsi_id Kalau rekening cuma dipakai utk transaksi kpr tiap bulan, aman nggak ya? Soalnya cuma trf dan debit sesuai besaran cicilan aja. Apa perlu ganti password/pin? @bankbsi_id",1657207376779563008,du2kpalingdepan,8,0,2,1,1657192354829451264,in,,,,0
1399,10125,https://twitter.com/emantoyo/status/1657238753986088960,2023-05-13 04:18:03+00:00,"@bankbsi_id Tepantau blm bisa di transferin dari DANA., 🙏 https://t.co/LTXBDj2fgg",1657238753986088960,emantoyo,1,0,0,0,1656869834557378560,in,,https://pbs.twimg.com/media/Fv-x3TTagAAXTt3?format=jpg&name=orig,,0
